id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
1405,1,15418321,Nice Room in Rome,94751303,Rosario,,VII San Giovanni/Cinecittà,41.87964,12.51299,Private room,20,1,232,2020-11-15,4.56,3,365,20672547,Single room in the center of Rome,94751303,Rosario,,VII San Giovanni/Cinecittà,41.87964,12.51299,Private room,15,1,172,2020-10-26,4.29,3,303
1883,1,20327845,Bedroom Roma with bathroom and kitchen,112718654,Francesco,,III Monte Sacro,41.94626,12.55577,Private room,53,1,12,2019-09-15,0.29,3,358,20180817,"Bedroom Love with bathroom,Apartment Roma",112718654,Francesco,,III Monte Sacro,41.94626,12.55577,Private room,50,1,39,2020-09-25,0.94,3,359
3944,1,40054230,TRASTEVERE & OLD GHETTO COZY APARTMENT FOR 4,35721738,Giuseppe,,I Centro Storico,41.89184,12.47869,Private room,510,1,5,2020-11-24,0.44,11,34,40056182,OLD GHETTO & TRASTEVERE DOUBLE APT. FOR 8,35721738,Giuseppe,,I Centro Storico,41.89184,12.47869,Private room,900,1,3,2020-02-13,0.24,11,122
25097,0,38336465,Hermes Suite Four,233097272,Giuseppina,,I Centro Storico,41.906040000000004,12.46829,Entire home/apt,89,2,4,2019-11-27,0.26,7,0,38040838,"Tacito's home, entire flat in the HEART of ROME",285231600,Andrea,,I Centro Storico,41.906040000000004,12.46829,Entire home/apt,60,2,10,2020-08-10,0.63,1,0
1850,1,20355085,ROME LOVELY STUDENT ROOM in Palazzo GARDEN VIEW,7564916,Stefan,,V Prenestino/Centocelle,41.89064000000001,12.52488,Private room,20,30,2,2019-08-27,0.05,7,89,20349926,Student Room with own Bathroom Central Metro Tram,7564916,Stefan,,V Prenestino/Centocelle,41.89064000000001,12.52488,Private room,19,30,1,2019-08-08,0.06,7,0
3454,1,40603491,Quiet double-bed room Trieste/Salario area in Rome,259559183,Rosa,,II Parioli/Nomentano,41.92433,12.50638,Private room,24,7,0,,,6,0,43265409,Cozy single room at Trieste/Salario area in Rome,259559183,Rosa,,II Parioli/Nomentano,41.92433,12.50638,Private room,19,7,2,2020-07-21,0.38,6,175
2435,1,24536148,☀️ St. Paul Palace Home ☀️,4453257,"Marco, Carlotta, Angelo & Friends",,VIII Appia Antica,41.85651,12.47892,Entire home/apt,245,1,7,2019-09-28,0.26,28,358,29000729,☀️St. Paul Bnb Home 3☀️,4453257,"Marco, Carlotta, Angelo & Friends",,VIII Appia Antica,41.85651,12.47892,Private room,48,1,6,2020-01-18,0.29,28,365
1143,1,12746403,Romantic Apartment for 2 close to Campo de' Fiori,894021,Rosa,,I Centro Storico,41.89506,12.4739,Entire home/apt,78,3,169,2020-03-12,2.98,10,84,12756638,Romantic apartment in Campo de' Fiori | Int. 4,894021,Rosa,,I Centro Storico,41.89506,12.4739,Entire home/apt,111,3,57,2020-03-01,1.01,10,345
2929,1,29619410,Small Double room with private bathroom(Bakirooms),222952891,Ali,,I Centro Storico,41.89426,12.50788,Private room,39,2,58,2020-03-03,2.29,5,365,29914217,Double room with private bathroom(Bakirooms),222952891,Ali,,I Centro Storico,41.89426,12.50788,Hotel room,150,2,17,2020-01-14,0.67,5,292
1560,1,16879391,LE GHIANDE GUEST HOUSE,112534557,Matteo,,X Ostia/Acilia,41.73183,12.35086,Entire home/apt,260,3,7,2019-01-02,0.21,3,349,18890211,Suite Paris,112534557,Matteo,,X Ostia/Acilia,41.73183,12.35086,Private room,79,1,10,2020-06-07,0.24,3,360
3230,1,33151265,Stanza matrimoniale panoramica con vista,40620233,Fabio,,IX Eur,41.80642,12.48119,Private room,36,5,0,,,4,364,32963148,Panoramico immerso nel verde dell'Eur di Roma,40620233,Fabio,,IX Eur,41.80642,12.48119,Entire home/apt,150,3,0,,,4,363
1242,1,13439007,Deluxe Two Bedroom Penthouse 120mqs + terrace,8383535,Luca,,I Centro Storico,41.90321,12.4856,Entire home/apt,73,2,92,2020-12-14,1.76,9,333,15320189,Deluxe Three-Bedroom Apartment 180m+ 30mqs terrace,8383535,Luca,,I Centro Storico,41.90321,12.4856,Entire home/apt,83,2,104,2020-12-13,2.16,9,331
3714,1,36745160,Olmo - Margherita apartment,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,81,1,1,2019-08-09,0.06,14,55,36745156,Olmo - Apartment B,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,100,1,2,2019-10-14,0.12,14,69
18272,0,35507310,ava guesthouse tre ( double room share bathroom),49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,60,1,42,2020-02-25,2.22,10,365,38619640,"En-Suite Rooms & Breakfast ,  Monti , Colosseo",44891681,Ina,,I Centro Storico,41.896359999999994,12.50114,Private room,47,1,19,2020-09-21,1.32,4,365
2809,1,28270687,Margutta-1 Bedroom Deluxe Split Level with Terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,99,1,0,,,19,328,28270691,Margutta-2 bedroom deluxe split level with terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,242,1,0,,,19,317
1225,1,13364440,Rome To Stay Guesthouse (Twin room),29057514,Arbia,,I Centro Storico,41.89658,12.501,Hotel room,40,1,4,2018-06-30,0.07,6,178,13128407,Rome To Stay Guesthouse (triple room),29057514,Arbia,,I Centro Storico,41.89658,12.501,Hotel room,66,1,0,,,6,194
2614,1,26488075,PORTA PORTESE room - Trastevere / also ★LONG TERM★,5265232,Daniela & Friends,,I Centro Storico,41.88187,12.47507,Private room,87,1,6,2019-09-07,0.2,17,0,26244041,AVENTINO  room Trastevere  / also ★LONG TERM★,5265232,Daniela & Friends,,I Centro Storico,41.88187,12.47507,Private room,97,1,10,2019-10-27,0.34,17,0
4309,1,45605247,Loft su Trevi,230950667,Ancient Rome,,I Centro Storico,41.9009,12.48239,Entire home/apt,41,1,10,2020-12-16,4.11,25,344,45605350,Casa su Trevi,230950667,Ancient Rome,,I Centro Storico,41.9009,12.48239,Entire home/apt,57,1,8,2020-12-20,2.7,25,358
83,0,68449,ROOM SHARING BATHROOM,339461,Enrica,,I Centro Storico,41.89269,12.508569999999999,Private room,76,1,0,,,2,365,4290773,Lovely Roman Apt in Piazza Caprera,6118501,Alessandra,,II Parioli/Nomentano,41.91754,12.508569999999999,Entire home/apt,150,1,1,2015-05-19,0.01,2,365
22045,0,35559680,Apparemment sur les toits de Rome,97795267,Francesco,,VIII Appia Antica,41.84703,12.49092,Entire home/apt,50,4,0,,,3,87,43404198,Atttico panoramico con vista a Roma,97795267,Francesco,,VIII Appia Antica,41.84683,12.49092,Entire home/apt,60,4,0,,,3,180
77,1,12937762,Enjoy Your Stay-Sant'Angelo apt,1806875,Cecilia,,I Centro Storico,41.90836,12.46612,Entire home/apt,140,2,32,2020-02-08,0.58,5,350,357001,Enjoy Your Stay-Saint Peter apt,1806875,Cecilia,,I Centro Storico,41.90836,12.46612,Entire home/apt,81,2,76,2020-03-07,0.76,5,355
3833,1,38211648,Casa Lilli al Quadraro. Camera Roberto Rossellini,281443946,Antonio,,V Prenestino/Centocelle,41.86532,12.54817,Private room,69,1,0,,,3,364,38210767,Casa Lilli al Quadraro. Camera Federico Fellini,281443946,Antonio,,V Prenestino/Centocelle,41.86532,12.54817,Private room,79,1,1,2019-10-17,0.07,3,0
10557,0,23465654,Artsy district near the center (metro: Pigneto),2443553,Ezio,,V Prenestino/Centocelle,41.89075,12.52994,Entire home/apt,60,3,41,2020-10-26,1.23,2,0,15220975,Terrace on Colosseo,8973851,Stefano,,I Centro Storico,41.89075,12.49452,Entire home/apt,60,3,116,2020-05-22,2.37,36,214
15727,0,21814473,Comfortable double room at Republique Square,146306167,Tatiana,,I Centro Storico,41.9048,12.5006,Private room,50,1,47,2020-02-23,1.25,15,365,36198621,TRIPLE ROOM WITH PRIVATE BATHROOM AND WIFI,146306167,Tatiana,,I Centro Storico,41.90473,12.5006,Private room,34,1,17,2020-02-17,0.96,15,365
17489,0,24486839,Suite Old Testaccio for 4,8916816,Barbara,,I Centro Storico,41.879220000000004,12.47308,Entire home/apt,69,2,125,2020-09-20,3.88,6,365,37356619,"Centralissimo ,  Ingresso Indipendente,",66918227,Elisabetta,,I Centro Storico,41.89271,12.47308,Entire home/apt,200,2,0,,,1,365
2873,1,28383885,MONTI APARTMENT - three bedroom with balcony - MA4,94907986,ColosseoGardens,,I Centro Storico,41.89796,12.49044,Entire home/apt,251,1,1,2019-09-28,0.06,26,360,28383876,MONTI APARTMENT - one bedroom - MA14,94907986,ColosseoGardens,,I Centro Storico,41.89796,12.49044,Entire home/apt,130,1,0,,,26,209
275,1,5790081,Small Apartment  Vaticano A,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,100,2,11,2019-10-06,0.25,8,365,5950094,Big Family Apartment Vaticano B,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,169,2,0,,,8,365
2826,1,28270689,Piazzetta Margutta-Two Bedroom House with Terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,129,1,1,2019-10-10,0.07,19,303,28270705,Margutta-3 bedroom deluxe split level with terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,284,1,12,2020-10-11,0.61,19,306
2919,1,29478483,ORTENSIA,221314244,H Ton,,II Parioli/Nomentano,41.89923,12.51947,Entire home/apt,22,2,56,2020-11-03,2.11,12,364,30076074,CICLAMINO,221314244,H Ton,,II Parioli/Nomentano,41.89923,12.51947,Entire home/apt,20,2,60,2020-11-01,2.49,12,364
1255,1,15320189,Deluxe Three-Bedroom Apartment 180m+ 30mqs terrace,8383535,Luca,,I Centro Storico,41.90321,12.4856,Entire home/apt,83,2,104,2020-12-13,2.16,9,331,13439007,Deluxe Two Bedroom Penthouse 120mqs + terrace,8383535,Luca,,I Centro Storico,41.90321,12.4856,Entire home/apt,73,2,92,2020-12-14,1.76,9,333
1338,1,18801503,Ficus 1 pax,1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,43,1,2,2020-01-02,0.05,11,31,18871111,"Grande stanza luminosa, bagno privato, WiFi&cucina",1478007,Paolo,,VII San Giovanni/Cinecittà,41.86205,12.54815,Hotel room,92,1,4,2018-09-16,0.1,11,325
3267,1,33211306,"TRAVELERSHOME""3"" IL POSTO GIUSTO PER TE",230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Private room,23,1,6,2020-06-03,0.29,5,315,33213593,"TRAVELERSHOME""2"" IL POSTO GIUSTO PER TE",230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Private room,23,1,7,2019-12-25,0.33,5,330
1019,1,10922037,Centro storico center of Rome suite,55887526,Grazioli,,I Centro Storico,41.89707,12.48012,Private room,140,1,3,2018-05-07,0.05,7,364,10956343,Centro storico center of rome casa,55887526,Grazioli,,I Centro Storico,41.89707,12.48012,Entire home/apt,500,6,4,2020-01-01,0.08,7,364
1015,1,10921123,Centro storico center of Rome 3,55887526,Grazioli,,I Centro Storico,41.89707,12.48012,Private room,55,1,46,2019-01-13,0.77,7,364,11135561,Centro storico center of Rome,55887526,Grazioli,,I Centro Storico,41.89707,12.48012,Private room,80,1,113,2020-02-16,1.9,7,364
6152,0,44528951,Colosseum suite,351817523,Annamaria,,I Centro Storico,41.88832,12.496369999999999,Entire home/apt,73,2,0,,,1,354,7666179,Boat for Two,37853585,Federica,,I Centro Storico,41.90278,12.496369999999999,Entire home/apt,52,1,0,,,1,180
2160,0,46688878,La Locanda di Trastevere,124702859,Priscilla,,I Centro Storico,41.88962,12.4696,Entire home/apt,43,1,0,,,2,365,1760382,"Amazing room, hearth of Trastevere",9254845,Libera,,I Centro Storico,41.8879,12.4696,Private room,70,1,159,2020-02-23,2.08,2,365
12421,0,18350135,"GG B&B, dieci anni di bella storia, a Garbatella",126998793,Guido,,VIII Appia Antica,41.85609,12.48958,Private room,50,3,0,,,2,363,39955786,principe ludovisi suite,510954,Victor,,I Centro Storico,41.908159999999995,12.48958,Entire home/apt,190,5,0,,,2,0
261,1,2543827,Charming apartment - Vaticano E,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,90,2,17,2019-10-05,0.3,8,365,2869321,Extra Large Apartment -Vaticano F+G,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,340,2,23,2019-10-29,0.33,8,35
1406,1,20672547,Single room in the center of Rome,94751303,Rosario,,VII San Giovanni/Cinecittà,41.87964,12.51299,Private room,15,1,172,2020-10-26,4.29,3,303,15418321,Nice Room in Rome,94751303,Rosario,,VII San Giovanni/Cinecittà,41.87964,12.51299,Private room,20,1,232,2020-11-15,4.56,3,365
5446,0,8067179,四人经济房,24399743,Cuizhi,,I Centro Storico,41.89731,12.50265,Private room,81,1,19,2019-12-31,0.3,3,365,5748321,Bed & Breakfast in ROME,29818579,Maria Grazia,,I Centro Storico,41.89806,12.50265,Hotel room,66,1,270,2020-01-25,3.93,2,365
788,1,8904853,"New Apartment, Trastevere,4pax",1362043,Umberto,,I Centro Storico,41.88641,12.46938,Entire home/apt,59,2,114,2020-10-20,1.92,15,0,8914222,LARGE 10 PEOPLE TRASTEVERE NEW FLAT,1362043,Umberto,,I Centro Storico,41.88641,12.46938,Entire home/apt,176,3,9,2019-09-30,0.18,15,360
4118,1,42137462,Gregori Guest House Superior,11334242,Federico,,XIII Aurelia,41.89594,12.44347,Private room,84,1,0,,,3,365,42148385,Gregori Guest House Deluxe,11334242,Federico,,XIII Aurelia,41.89594,12.44347,Private room,48,1,0,,,3,363
2718,1,30029220,AmoRoma Room101 Termini St. breakfast box inc.,198880137,Daniele,,I Centro Storico,41.90516,12.49902,Private room,67,1,85,2020-10-29,3.5,10,269,28691561,AmoRoma Room6 Termini/Repubblica breakfast box,198880137,Daniele,,I Centro Storico,41.90516,12.49902,Private room,80,1,51,2020-03-01,2.17,10,135
27259,0,41057091,TripleRoomFor3Guests,320890293,AnisurRahman,,I Centro Storico,41.90487,12.50137,Private room,35,1,0,,,1,365,46136388,Lovely Apartment in Roma near Colosseum,270230010,Iris - BELVILLA,,I Centro Storico,41.88769,12.50137,Entire home/apt,79,1,0,,,14,365
1599,1,17726866,15 minutes walk from the Coliseum&Termini station,13877716,Danilo,,I Centro Storico,41.89462,12.50592,Private room,41,5,17,2019-05-02,0.38,6,5,17728744,15 minutes walk from the Coliseum&Termini station,13877716,Danilo,,I Centro Storico,41.89462,12.50592,Private room,41,5,34,2019-07-19,0.75,6,5
2189,1,22682345,MyTinyHome - Henri,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,38,1,50,2020-11-02,1.98,15,353,22682113,MyTinyHome - TinyHouse -  Galileo,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,39,1,32,2020-11-04,1.16,15,329
12207,0,24153639,Nanny's Home Balduina,182003995,Maria Luisa,,XIV Monte Mario,41.923190000000005,12.438419999999999,Entire home/apt,60,2,5,2019-10-31,0.16,1,1,17968670,Flaminio & Popolo Large Apartment,1561023,Simone,,II Parioli/Nomentano,41.923190000000005,12.46959,Entire home/apt,60,2,2,2019-10-16,0.11,27,0
485,1,17838191,Villa Rome private rooms private bathroom ORCHIDEA,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,59,1,0,,,5,364,5323407,Villa with park near Rome,2552202,Fabrizio,,XIII Aurelia,41.90562,12.31436,Private room,49,1,2,2018-11-27,0.03,5,363
3824,1,38352656,Hermes Suite Two,233097272,Giuseppina,,I Centro Storico,41.90604,12.46829,Entire home/apt,46,2,12,2020-09-30,0.83,7,268,38336465,Hermes Suite Four,233097272,Giuseppina,,I Centro Storico,41.90604,12.46829,Entire home/apt,89,2,4,2019-11-27,0.26,7,0
9642,0,13551730,Two Rooms Rome - Casa delle Stelle,40261018,Angelo,,IX Eur,41.81542,12.448830000000001,Entire home/apt,49,1,0,,,1,0,43393667,Room near the center of Rome,156408241,Elena,,XII Monte Verde,41.871809999999996,12.448830000000001,Private room,31,1,0,,,1,365
268,1,2869321,Extra Large Apartment -Vaticano F+G,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,340,2,23,2019-10-29,0.33,8,35,5790616,Large Apartment Vaticano  B+C,13024483,Stefano,,XIII Aurelia,41.89666,12.45502,Entire home/apt,260,2,3,2019-06-28,0.05,8,365
2035,1,21747978,Single Room | R(H)OME Guesthouse,22365511,Francesco,,I Centro Storico,41.90808,12.45139,Private room,59,1,0,,,4,327,21747772,Double Room | R(H)OME Guesthouse,22365511,Francesco,,I Centro Storico,41.90808,12.45139,Private room,66,1,0,,,4,327
4352,1,46719169,AntAurCris Suite Piazza Venezia 15B,20428282,Nicoletta,,I Centro Storico,41.8971,12.48221,Entire home/apt,172,1,0,,,32,365,46673948,AntAurCris Suite Piazza Venezia 15A,20428282,Nicoletta,,I Centro Storico,41.8971,12.48221,Entire home/apt,239,1,0,,,32,364
2621,1,26491880,PIRAMIDE room-Trastevere&Center / also ★LONG TERM★,5265232,Daniela & Friends,,I Centro Storico,41.88187,12.47507,Private room,434,1,5,2019-01-05,0.17,17,0,26480972,OSTIENSE cozy room-Trastevere -> also ★LONG TERM★,5265232,Daniela & Friends,,I Centro Storico,41.88187,12.47507,Private room,87,1,4,2020-02-18,0.15,17,0
1695,1,18049940,Brand new large room 2,29564642,Stefano,,I Centro Storico,41.89262,12.50149,Hotel room,59,1,4,2020-03-06,0.36,7,335,18050237,Brand new large room 3,29564642,Stefano,,I Centro Storico,41.89262,12.50149,Hotel room,66,1,4,2019-05-22,0.16,7,344
985,0,25915526,Bed & Bike alla Piramide with balcony.,94681222,Francesco,,VIII Appia Antica,41.8713,12.48007,Private room,28,1,92,2020-10-17,2.98,3,365,2796787,Jacuzzi Room - Spanish Steps Area,955490,IRooms Srl,,I Centro Storico,41.90705,12.48007,Hotel room,350,1,3,2014-06-24,0.04,7,365
932,1,35633175,Al Viminale Hill In  & Hotel - 9,20028020,38 Viminale,,I Centro Storico,41.90025,12.49594,Hotel room,47,1,15,2020-09-15,0.88,12,364,35631190,Al Viminale Hill inn & Hotel - 3,20028020,38 Viminale,,I Centro Storico,41.90025,12.49594,Private room,43,1,0,,,12,365
3800,1,37875157,Rome Center Relais-camera 1 standard,35073488,Capital Properties,,I Centro Storico,41.90815,12.47608,Hotel room,33,1,0,,,7,364,37878308,Rome Center Relais-Suite,35073488,Capital Properties,,I Centro Storico,41.90815,12.47608,Hotel room,47,1,6,2020-09-27,0.47,7,359
1446,1,15674043,"Luminoso e tranquillo appartamento a due passi dal Pantheon, Casa Flavia",100760890,Maria Cristina,,I Centro Storico,41.89646,12.47642,Entire home/apt,128,3,86,2020-09-21,1.8,3,361,15629111,"Ampio, originale appartamento con balcone, vicino al Pantheon. Casa Giulia",100760890,Maria Cristina,,I Centro Storico,41.89646,12.47642,Entire home/apt,158,2,93,2020-08-17,1.85,3,334
3067,0,2758064,MAGIC POINT Piazza Navona,14109156,Claudio,,I Centro Storico,41.90065,12.47134,Entire home/apt,64,2,259,2020-02-28,3.25,1,365,37476265,Enea house,282203052,Cristian,,XII Monte Verde,41.8828,12.47134,Entire home/apt,65,2,1,2019-10-20,0.07,2,365
3263,1,33157122,TRAVELERSHOME IL POSTO GIUSTO PER TE,230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Entire home/apt,54,1,10,2020-01-21,0.47,5,317,33211306,"TRAVELERSHOME""3"" IL POSTO GIUSTO PER TE",230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Private room,23,1,6,2020-06-03,0.29,5,315
2570,0,25338235,Trevi Top Floor Apt 100 Steps from Trevi Fontain,191357567,Ennio&Grazia&Paolo,,I Centro Storico,41.902120000000004,12.48225,Entire home/apt,141,3,56,2020-10-14,1.85,1,364,2575115,Roma Campo Marzio BoutiqueApart near the Pantheon,5198329,Antonella,,I Centro Storico,41.902120000000004,12.47683,Entire home/apt,141,3,330,2020-03-05,4.05,3,364
24670,0,40285765,Trastevere appartament,311198670,Alessia,,I Centro Storico,41.88868,12.47369,Entire home/apt,45,2,17,2020-10-20,1.26,1,365,44229411,La casa di Lola al Pigneto,29375485,Laura,,V Prenestino/Centocelle,41.88868,12.52597,Entire home/apt,45,2,1,2020-09-29,0.37,1,77
1222,0,23840337,OTTAVIANO 66,54585363,Paul,,I Centro Storico,41.90899,12.45787,Entire home/apt,53,2,112,2020-09-11,3.34,6,364,899297,"Il Sogno di Amélie, a home in Rome!",2756943,Serena,,I Centro Storico,41.90783,12.45787,Private room,80,2,123,2019-12-12,1.3,5,364
4035,1,40435217,deluxe double room with ensuite bath,310887232,The Beehive,,I Centro Storico,41.90319,12.50459,Private room,60,1,1,2020-01-03,0.09,10,300,40434984,Double room with ensuite bathroom,310887232,The Beehive,,I Centro Storico,41.90319,12.50459,Private room,40,1,0,,,10,360
427,1,6718967,RELAIS 155 - Botticelli Room,23234751,Francesca,,I Centro Storico,41.88851,12.50649,Private room,200,1,181,2019-06-27,2.74,5,180,4569137,RELAIS 155 - Caravaggio Room,23234751,Francesca,,I Centro Storico,41.88851,12.50649,Private room,200,1,126,2019-06-21,1.71,5,365
3158,1,34365965,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,133,1,1,2019-07-30,0.06,6,288,32544001,BePlace Aventino,244552897,Andrea,,I Centro Storico,41.87858,12.48458,Private room,88,1,1,2019-11-10,0.07,6,293
2510,1,25962190,ava guesthouse triple room share the bathroom,49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,200,1,66,2020-03-09,2.66,10,365,32465822,ava guesthouse8 (double room share bathroom),49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,55,1,85,2020-03-06,3.92,10,365
10237,0,41828378,Historische idyllische Unterkunft in Rom,330594692,Italientipps,,I Centro Storico,41.887440000000005,12.515260000000001,Private room,119,1,0,,,1,83,14588655,Comfy room very close to center of rome,36287065,Giorgio,,VII San Giovanni/Cinecittà,41.8791,12.515260000000001,Private room,50,1,0,,,1,83
22503,0,36102136,La terrazza al Pigneto,17957953,Francesca,,V Prenestino/Centocelle,41.8898,12.53374,Entire home/apt,70,3,0,,,2,90,33538702,La terrazza,17957953,Francesca,,V Prenestino/Centocelle,41.88857,12.53374,Private room,50,3,0,,,2,90
