id,label,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_name,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
16466095,0,Comfy room at the heart of Williamsburg,19804292,Volkan,Brooklyn,Williamsburg,40.71199,-73.95581,Private room,80,3,0,,,1,0,Private Bedroom in Newly Renovated Apartment,Crown Heights,273139430,Ethan,Brooklyn,40.67322,-73.95581,Private room,39,1,0,,,1,14
84010,1,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73813,-73.95394,Private room,179,3,13,2019-06-27,0.14,28,81,Superior @ Box House,Greenpoint,417504,The Box House Hotel,Brooklyn,40.73731,-73.9545,Private room,179,3,4,2015-12-04,0.05,28,81
31885987,0,Wonderful  Charming Bedroom with Amazing NYC Views,1340740,Brian,Brooklyn,South Slope,40.66881,-73.98737,Private room,65,7,0,,,1,19,Brand New Modern 1+2 Apt,Hell's Kitchen,57294304,Ekin,Manhattan,40.76464,-73.98737,Entire home/apt,250,1,0,,,1,0
15964171,0,Charming studio located in Kips Bay!,103678761,Chaehyun,Manhattan,Kips Bay,40.74182,-73.97898,Entire home/apt,160,3,9,2017-05-01,0.28,1,0,Great apt on the UWS - A RARE FIND!,Upper West Side,1895957,Ido,Manhattan,40.78161,-73.97898,Entire home/apt,145,3,22,2017-04-14,0.25,1,0
6410814,0,Spacious Studio + Patio,15613411,Stacey,Manhattan,Lower East Side,40.7187,-73.99043,Entire home/apt,185,3,26,2017-05-06,0.52,1,0,Room for Female in NoHo/EastVillage,East Village,38361857,Betsy,Manhattan,40.72612,-73.99043,Private room,100,3,98,2019-04-20,2.15,1,0
30906210,0,Newly Renovated Doorman Apt. with Great Amenities,10672594,Eduard,Queens,Long Island City,40.74827,-73.94557,Entire home/apt,210,3,1,2019-01-01,0.16,1,0,A Bright Brooklyn Apartment With A Private Balcony,Bedford-Stuyvesant,4434595,Jamie,Brooklyn,40.68717,-73.94557,Entire home/apt,98,3,12,2019-06-11,0.62,1,0
9696653,0,Stylish 1br apt west village,5291029,Qiyao,Manhattan,Greenwich Village,40.73411,-73.99787,Entire home/apt,108,1,111,2019-02-25,2.57,1,0,NYC Brownstone Duplex With Backyard in Chelsea.,Chelsea,30208406,Yaron,Manhattan,40.73857,-73.99787,Entire home/apt,400,1,4,2017-12-31,0.08,1,0
11043540,0,Sunny LES Pied a Terre,5546836,Natalie,Manhattan,Lower East Side,40.71884,-73.98594,Entire home/apt,150,1,1,2016-06-18,0.03,1,0,Master Private Room in Midtown,Theater District,13917722,Fan,Manhattan,40.76164,-73.98594,Private room,150,1,0,,,1,0
19407360,0,Greenpoint top floor w/ sun & views,1341922,Blake,Brooklyn,Greenpoint,40.72412,-73.95261,Private room,49,1,0,,,1,0,Beautiful Spacious Apt In Harlem,Harlem,49651648,Morgan,Manhattan,40.80196,-73.95261,Private room,75,1,0,,,1,0
8007908,0,Rare Find: Stylish West Village Townhouse,390117,Coco,Manhattan,West Village,40.73221,-74.00928,Entire home/apt,375,3,19,2019-02-19,0.46,2,0,One Bedroom Wall St Luxury Apt,Financial District,68013836,Mency,Manhattan,40.70592,-74.00928,Private room,35,3,3,2016-08-26,0.09,1,0
22294260,0,Great 2bedroom in harlem,122919892,John,Manhattan,Harlem,40.82392,-73.94537,Entire home/apt,129,5,0,,,1,0,Unfurnished 2 bedrooms for rent at the end of May!,Crown Heights,130005087,Adé,Brooklyn,40.67371,-73.94537,Private room,85,5,0,,,1,0
7709293,0,master bedroom in a 4 bed 2 bath,40498479,Meryl,Manhattan,Harlem,40.82364,-73.95122,Private room,59,1,0,,,1,0,Beautiful UES 1 Bedroom,Upper East Side,44923714,Carolyn,Manhattan,40.7818,-73.95122,Entire home/apt,120,1,0,,,1,0
22368370,0,Bedstuy Luxe Condo,139329404,Dmitriy,Brooklyn,Bedford-Stuyvesant,40.68995,-73.95167,Entire home/apt,126,1,9,2018-03-02,0.49,1,0,Convenient place to stay in Manhattan!,Harlem,23719409,Carlina,Manhattan,40.82801,-73.95167,Private room,45,1,205,2019-06-21,3.86,4,0
29152320,1,Gem of East New York,219347424,Adonna,Brooklyn,East New York,40.66788,-73.87339,Entire home/apt,150,2,6,2019-04-28,0.69,2,171,Gem of East New York,East New York,219347424,Adonna,Brooklyn,40.66737,-73.87551,Private room,150,2,1,2018-12-14,0.14,2,354
35167707,0,"New Spacious Condo! Near all, 7Mins to Midtown!",53044777,Marie,Queens,Long Island City,40.74298,-73.95804,Entire home/apt,290,5,0,,,1,270,Room in Sunny & Spacious Uptown Apt,Morningside Heights,35878048,Avia,Manhattan,40.81103,-73.95804,Private room,82,1,0,,,1,0
23527260,0,Soulful & Spacious E.V home for two or just you.,39538634,Gabija,Manhattan,East Village,40.72608,-73.98258,Entire home/apt,174,2,0,,,1,0,"Entire Home in Gramercy, Duplex Loft",Kips Bay,6543299,Sun-Young,Manhattan,40.73958,-73.98258,Entire home/apt,195,2,12,2018-07-08,0.41,1,0
20002262,0,Tays LES sanctuary,34382987,Taylor,Manhattan,East Village,40.72384,-73.98407,Private room,90,5,0,,,1,0,For Christmas-Large New 1 BR Near Central Park,Theater District,30350590,Natasha,Manhattan,40.76268,-73.98407,Private room,230,5,10,2016-09-10,0.23,1,0
7362840,0,Beautiful Private Area in Flatbush,2164856,Jasmine,Brooklyn,East Flatbush,40.64939,-73.94791,Private room,50,1,0,,,1,0,Spacious room in trendy & picturesque neighborhood,Harlem,44867769,Jessie,Manhattan,40.82172,-73.94791,Private room,81,1,19,2016-09-30,0.52,1,0
2203450,0,Perfect Location - 2 bdrm/2 bth ,1500487,David,Brooklyn,Williamsburg,40.71577,-73.95408,Entire home/apt,250,10,0,,,1,0,Bright Spacious Luxury 1 BR,Bedford-Stuyvesant,20903132,Vanessa,Brooklyn,40.69187,-73.95408,Entire home/apt,80,90,0,,,1,89
21399518,0,"Sunny room w/queen bed, prime Williamsburg.",6563906,Lukasz,Brooklyn,Williamsburg,40.71318,-73.96038,Private room,70,1,8,2018-05-06,0.41,1,0,"Bright, Spacious Studio in Upper East Side",Upper East Side,75561563,Mindy,Manhattan,40.76284,-73.96038,Entire home/apt,150,1,25,2018-06-26,0.67,1,0
23338901,0,Bedroom + Private bathroom in Williamsburg!,12128354,Anna,Brooklyn,Williamsburg,40.70744,-73.94681,Private room,100,1,0,,,1,0,Cozy room in Brooklyn!!,Bedford-Stuyvesant,24832418,Patrick,Brooklyn,40.69253,-73.94681,Private room,90,1,0,,,1,0
11573695,0,Sunny Huge Bedroom in Brownstone,7041668,Karen,Brooklyn,Crown Heights,40.67075,-73.9447,Private room,60,1,0,,,1,0,Cozy Harlem Home,Harlem,15859636,Kyle,Manhattan,40.81595,-73.9447,Private room,125,1,0,,,1,0
12173904,0,Cozy apartment on upper west side,65402364,Aleksandra,Manhattan,Upper West Side,40.78942,-73.96768,Entire home/apt,200,5,0,,,1,0,Great Bedroom in Homey Apartment,Midtown,4808861,Christian,Manhattan,40.75622,-73.96768,Private room,125,1,0,,,1,0
3168120,0,SPACIOUS & SUNNY East Village Gem,16069958,Nicholas,Manhattan,East Village,40.72854,-73.98434,Entire home/apt,171,2,1,2014-06-30,0.02,1,0,Cozy bedroom in the heart of Lower East Side,Lower East Side,15702523,Elia,Manhattan,40.7198,-73.98434,Private room,64,2,58,2018-12-09,1.05,1,0
21674032,0,Gigantic one bedroom in East Williamsburg Brooklyn,22507452,Joshua,Brooklyn,Williamsburg,40.70509,-73.94228,Entire home/apt,100,3,0,,,1,0,"Dream Renovated Manhattan Apt, 5 stops to Midtown!",Washington Heights,62706408,Kirstyn,Manhattan,40.84399,-73.94228,Entire home/apt,80,3,0,,,1,0
22309304,0,Upper class in the upper east,75872359,Meryl,Manhattan,Upper East Side,40.77835,-73.94756,Entire home/apt,150,2,1,2018-01-01,0.05,1,0,Large 3 Br on Central Park North,East Harlem,7605261,Ian,Manhattan,40.79766,-73.94756,Entire home/apt,240,2,5,2017-07-23,0.13,1,0
4784618,0,Private Room With Balcony UES,24666854,Namrata,Manhattan,Upper East Side,40.77321,-73.95175,Private room,90,1,0,,,1,0,Cute private room perfect as a travel base,Harlem,19096739,Mimi,Manhattan,40.82443,-73.95175,Private room,60,1,0,,,1,0
9514935,0,Lovely East Williamsburg room,38342237,Leonore,Brooklyn,Williamsburg,40.70725,-73.94187,Private room,66,2,0,,,1,0,ROOM AVAILABLE IN PERFECT FLAT,East Harlem,1511206,Mauricio,Manhattan,40.79912,-73.94187,Private room,150,2,1,2015-09-30,0.02,1,0
28138470,0,New MidCentury Modern Apt In The Heart Of Brooklyn,42085952,Mj,Brooklyn,Flatbush,40.63088,-73.96113,Entire home/apt,102,2,0,,,1,36,Sunny Spacious Parkside Pad,Prospect-Lefferts Gardens,24979823,Jen,Brooklyn,40.65504,-73.96113,Private room,70,3,0,,,1,50
15967392,0,Spacious 1+ bedroom apt in NYC,102294498,Gee,Manhattan,East Harlem,40.79335,-73.94527,Entire home/apt,135,1,45,2017-07-02,1.4,1,0,Comfy room in Williamsburg Loft Apt,Williamsburg,4687722,Mav,Brooklyn,40.71538,-73.94527,Private room,85,1,0,,,1,0
9726720,0,"Sunny, modern apt on Prospect Park",31543325,David,Brooklyn,Prospect-Lefferts Gardens,40.65923,-73.961,Entire home/apt,125,20,0,,,1,0,"Cozy Room In Clinton Hill, BK",Clinton Hill,37357605,Camille,Brooklyn,40.69139,-73.961,Private room,40,5,0,,,1,0
15268575,0,Private room in charming Brooklyn Apartment,219970,Fely,Brooklyn,Crown Heights,40.67642,-73.961,Private room,80,2,3,2016-11-28,0.09,2,0,Large 1 Bedroom near Prospect Park,Prospect-Lefferts Gardens,19918057,Sogol,Brooklyn,40.66028,-73.961,Entire home/apt,100,2,1,2016-09-05,0.03,1,0
21127460,0,"HUGE, well-lit apartment, great Brooklyn location",12317482,Anna,Brooklyn,Crown Heights,40.66505,-73.95998,Entire home/apt,150,2,1,2017-09-30,0.05,1,0,Sunny One Bedroom in Beautiful Brownstone,Clinton Hill,101067646,Jennifer,Brooklyn,40.68206,-73.95998,Entire home/apt,173,2,3,2018-12-29,0.26,1,0
6305553,0,BK Room Available 5/17-5/24,32798845,Justin,Brooklyn,Kensington,40.64345,-73.98258,Private room,35,1,0,,,1,0,Soulful & Spacious E.V home for two or just you.,East Village,39538634,Gabija,Manhattan,40.72608,-73.98258,Entire home/apt,174,2,0,,,1,0
20982593,0,Charming Apartment near Empire State Building,10191047,Cezar,Manhattan,Murray Hill,40.74818,-73.98025,Entire home/apt,195,3,4,2018-10-21,0.22,1,0,2 floor loft in Gramercy park,Kips Bay,6846161,Stefano,Manhattan,40.73772,-73.98025,Entire home/apt,175,3,9,2014-06-21,0.13,1,0
600877,0,Rare Loft Apt in Heart of Brooklyn,2973437,Kevin + Casey,Brooklyn,Boerum Hill,40.68379,-73.98313,Entire home/apt,180,3,2,2015-12-29,0.05,1,0,FEMALE SHARED ROOM 3 Single Beds Near Subway-1,Coney Island,172369331,Abby,Brooklyn,40.57776,-73.98313,Shared room,25,3,2,2019-06-11,1.05,10,0
30912712,0,cute studio apartment upper east side,231017568,Meli,Manhattan,Upper East Side,40.78415,-73.95248,Entire home/apt,100,30,0,,,1,99,Modern style brand new building in Brooklyn!!,Flatbush,75578529,Saki,Brooklyn,40.649,-73.95248,Private room,49,2,0,,,1,0
6188014,0,Spacious 1 BR Near Central Park!,32096696,Matt,Manhattan,Upper West Side,40.77901,-73.97596,Entire home/apt,220,1,4,2016-01-03,0.08,1,0,Private room in Manhattan,Kips Bay,86527607,Artur,Manhattan,40.74405,-73.97596,Private room,80,1,0,,,1,0
3600961,0,Charming 1 Bed in Trendy Location!,18142696,Morgan,Manhattan,East Village,40.72974,-73.98372,Entire home/apt,160,2,5,2015-08-20,0.08,1,0,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,Midtown,48711094,Alex,Manhattan,40.74607,-73.98372,Private room,95,2,10,2019-06-23,4.55,1,0
10828230,0,"Sunny, Cozy, Prospect Heights Apt.",56066018,Alex,Brooklyn,Crown Heights,40.6786,-73.9621,Private room,45,1,1,2016-03-01,0.02,1,0,Cozy Apartment,Upper West Side,105162882,Jian,Manhattan,40.7987,-73.9621,Private room,110,1,1,2016-12-07,0.03,1,0
17255913,0,Newly Renovated / No cleaning Fee / Hell's Kitchen,4454849,Chase,Manhattan,Hell's Kitchen,40.76407,-73.99203,Entire home/apt,131,2,0,,,1,0,Spacious one bedroom in Union Sq/Greenwich Village,Greenwich Village,10920393,Andrew,Manhattan,40.73506,-73.99203,Entire home/apt,275,2,5,2017-01-01,0.15,1,0
9768313,0,Luxury doorman building w amenities,670690,Robert,Manhattan,Chelsea,40.73809,-73.99695,Entire home/apt,500,1,0,,,1,0,"Super Nice Flat in Nolita, NYC",Nolita,33144953,Carly,Manhattan,40.72206,-73.99695,Entire home/apt,189,4,0,,,1,317
12897713,0,Chelsea Flat steps from Herald Sq,70638431,Michael,Manhattan,Chelsea,40.75041,-73.99489,Entire home/apt,300,1,2,2016-05-26,0.05,1,0,1BR in Midtown West Apartment,Hell's Kitchen,10158478,Peter,Manhattan,40.76148,-73.99489,Private room,350,1,0,,,1,0
33094281,0,Times Square,247796242,Justin,Manhattan,Midtown,40.75492,-73.98027,Private room,382,3,0,,,1,201,Cozy Bedroom in East Village,East Village,24622525,Hannah,Manhattan,40.7268,-73.98027,Private room,89,1,0,,,1,0
35461013,1,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69747,-73.97506,Private room,48,30,0,,,25,310,Artsy Private BR in Fort Greene Cumberland,Fort Greene,230192510,Zach,Brooklyn,40.69633,-73.97361,Private room,48,30,0,,,25,334
6384560,0,Sublet in Furnished Master Bedroom,4233168,Kim,Brooklyn,Prospect-Lefferts Gardens,40.65628,-73.95753,Private room,75,1,1,2015-07-10,0.02,1,0,Private room with a balcony on the water,Long Island City,161135042,Valerie,Queens,40.74529,-73.95753,Private room,200,1,1,2019-03-22,0.28,1,0
17458077,0,Studio Apartment in a Doorman Building,2610519,Michael,Manhattan,Flatiron District,40.74252,-73.991,Entire home/apt,250,1,2,2017-03-27,0.07,1,0,Airy studio in south Park Slope,Gowanus,27159049,Ivan,Brooklyn,40.66926,-73.991,Entire home/apt,142,1,8,2017-06-04,0.29,1,0
253806,1,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73652,-73.95236,Entire home/apt,199,3,43,2019-07-02,0.47,28,60,Loft Suite @ The Box House Hotel,Greenpoint,417504,The Box House Hotel,Brooklyn,40.73683,-73.9543,Entire home/apt,199,3,43,2019-06-22,0.49,28,84
9275199,0,"Sunny, Spacious Apartment",48170780,Christopher,Brooklyn,Bedford-Stuyvesant,40.67936,-73.93388,Private room,46,1,0,,,1,0,Clean and Comfy Home,East Harlem,56704653,Jesus,Manhattan,40.7976,-73.93388,Entire home/apt,170,2,0,,,1,0
14235245,0,Nicest studio near Central Park and the 6 train,86560459,Cesar,Manhattan,East Harlem,40.79068,-73.94944,Entire home/apt,115,2,8,2017-01-01,0.23,1,0,"Cozy, chic Williamsburg apartment",Williamsburg,4104874,Lauren,Brooklyn,40.71021,-73.94944,Entire home/apt,200,2,1,2016-06-12,0.03,1,0
34930659,0,Sunny Fresh Hamilton Heights Bedroom,22118412,Brigitte,Manhattan,Harlem,40.82862,-73.94938,Private room,54,3,0,,,1,19,Spacious and sunny room in Crown Heights,Crown Heights,8260418,Matthew,Brooklyn,40.67671,-73.94938,Private room,26,2,0,,,1,0
4531802,0,Sunny East Village 1 Bedroom,6197480,Christine,Manhattan,East Village,40.72568,-73.98823,Entire home/apt,200,2,0,,,1,0,❤️Ever best located cozy flat❤️,Hell's Kitchen,271624892,Alex,Manhattan,40.76356,-73.98823,Entire home/apt,330,1,0,,,1,180
33740789,0,Spacious bedroom with washer and dryer unit.,144863350,Keith,Manhattan,Harlem,40.81482,-73.95192,Private room,51,1,12,2019-05-15,4.34,1,0,Prime Greenpoint/Williamsburg room,Greenpoint,1558222,Nikki,Brooklyn,40.72285,-73.95192,Private room,75,1,3,2015-10-19,0.05,3,0
12966771,0,Spacious Midtown Studio,37219626,Kate,Manhattan,Hell's Kitchen,40.76319,-73.98693,Entire home/apt,220,3,0,,,1,0,"Charming Room in East Village, NY",East Village,4336010,Audrey,Manhattan,40.72786,-73.98693,Private room,95,3,0,,,1,0
9678870,0,Sunny Heart of Park Slope 1 Bedroom,50005319,Chris,Brooklyn,Park Slope,40.67632,-73.98116,Entire home/apt,160,4,0,,,1,0,Cosy apartment in the East Village,East Village,23314412,Olivia,Manhattan,40.72347,-73.98116,Entire home/apt,150,5,0,,,1,0
1856803,0,1BR Priv. East Village Apt Sleeps 4,485738,Ross,Manhattan,East Village,40.72335,-73.98549,Entire home/apt,225,3,10,2016-09-07,0.15,1,0,"Ideal ""Hotel Style"" Bedroom in LES",Lower East Side,16923190,Chris,Manhattan,40.71974,-73.98549,Private room,89,3,19,2019-01-01,0.41,1,0
6291568,0,2 Bedroom in Wburg w/ living room,987621,Tommy,Brooklyn,Williamsburg,40.70792,-73.94274,Private room,80,1,2,2015-05-25,0.04,1,0,"Комната в Манхеттене, 19-24 октября",East Harlem,46182625,Kateryna,Manhattan,40.79333,-73.94274,Private room,50,1,0,,,1,0
22534385,0,Brooklyn Apartment with Great Natural Lighting,164165428,Dotun,Brooklyn,Crown Heights,40.67626,-73.92936,Private room,60,3,0,,,1,0,1 bedroom apartment in Bushwick,Bushwick,6297882,Indre,Brooklyn,40.69879,-73.92936,Entire home/apt,120,3,2,2019-06-05,0.35,1,0
10099517,0,Master room in a luxury apartment,16869971,Han,Manhattan,Roosevelt Island,40.76947,-73.94303,Private room,80,1,1,2016-01-05,0.02,2,0,Large Sunny Nicely Furnished Studio,Washington Heights,19772879,Kim,Manhattan,40.83818,-73.94303,Entire home/apt,100,1,0,,,1,0
7149710,0,Full bed/air-conditioned/secluded,37442404,Eric,Manhattan,Washington Heights,40.83255,-73.94411,Private room,38,1,0,,,1,0,"Private room, Williamsburg Brooklyn",Williamsburg,27103894,Lee,Brooklyn,40.70965,-73.94411,Private room,115,1,0,,,1,0
29858389,0,Cozy one bedroom apt near Central Park,78482422,Esperanza,Manhattan,East Harlem,40.79,-73.94728,Entire home/apt,160,2,11,2019-06-23,1.49,1,0,Bright duplex apartment,Greenpoint,14400653,Belinda,Brooklyn,40.72668,-73.94728,Entire home/apt,110,2,4,2017-01-04,0.12,1,0
24751420,0,Cozy and Spacious Studio in Columbus Circle,130965770,Joshua,Manhattan,Hell's Kitchen,,-73.98757,Entire home/apt,180,1,43,2019-07-01,4.37,1,2,Private Room on Ground Floor close to Everything,Hell's Kitchen,154965091,Joe,Manhattan,,-73.98757,Private room,125,2,61,2019-05-17,3.02,4,95
15646864,0,Williamsburg / Greenpoint 1500 square foot apt,8712217,Tim,Brooklyn,Greenpoint,40.72667,-73.95221,Entire home/apt,200,4,0,,,1,0,Noel Palace,Midwood,40164647,Michele,Brooklyn,40.62713,-73.95221,Private room,150,3,0,,,1,0
21900721,0,Cozy room in a shared apt,159794474,Alex,Manhattan,Upper East Side,40.777,-73.95771,Private room,76,1,0,,,1,0,Studio Apartment with Gorgeous View!,Harlem,196660011,Ge,Manhattan,40.81863,-73.95771,Entire home/apt,170,1,28,2018-11-28,2.2,1,0
35424212,0,Amazing Getaway on The Upper East Side,266600351,Raquel,Manhattan,East Harlem,40.78658,-73.94989,Entire home/apt,200,4,0,,,1,121,Prime Williamsburg balcony cityview,Williamsburg,32193665,Nicolas,Brooklyn,40.71671,-73.94989,Entire home/apt,200,2,0,,,1,0
10368714,0,Martha's Apartment,53369750,Martha,Manhattan,Washington Heights,40.8379,-73.94095,Private room,30,3,119,2019-06-30,3.19,1,3,Cozy bedroom in Brooklyn!,Bedford-Stuyvesant,3691863,Jessica,Brooklyn,40.68172,-73.94095,Private room,78,3,86,2019-06-30,1.43,1,362
33734483,1,WEST VILLAGE Bohemian flat in neo-Tudor town house,27636707,Gaia&Pietro,Manhattan,West Village,40.73326,-74.00511,Entire home/apt,250,3,5,2019-07-02,2.24,5,255,WEST VILLAGE Bohemian flat in neo-Tudor town house,West Village,27636707,Gaia&Pietro,Manhattan,40.73367,-74.00497,Entire home/apt,250,3,2,2019-06-20,0.88,5,265
6716160,0,Park Slope Family Oasis w/ Patio,171653,Stefanie,Brooklyn,Park Slope,40.6669,-73.97827,Entire home/apt,250,2,1,2016-09-11,0.03,1,0,Gorgeous Upper West Side apt in stellar location!,Upper West Side,56905821,Josh & Carin,Manhattan,40.77959,-73.97827,Private room,180,2,29,2018-11-20,1.96,1,0
36037506,0,The blue house,56602710,Auilda,Bronx,Melrose,40.82093,-73.91279,Entire home/apt,125,2,0,,,1,207,Apartamento para viagem NY,Astoria,188362154,Jordana,Queens,40.76623,-73.91279,Private room,150,5,0,,,1,362
26843473,0,"Brooklyn Charming Apt, Bed Stuy/sleeps 3",33214549,Alexandre,Brooklyn,Bedford-Stuyvesant,40.68608,-73.94977,Entire home/apt,129,1,0,,,5,0,Hidden Gem in Crown Heights,Crown Heights,52014015,Yobiel,Brooklyn,40.6754,-73.94977,Entire home/apt,225,1,0,,,1,0
35916778,0,1 Bed Just off the J,15624547,Steve,Brooklyn,Bushwick,40.6929,-73.92643,Private room,60,1,0,,,1,97,Authentic Bklyn location with Caribbean vibes,Crown Heights,26495690,Maureen,Brooklyn,40.67141,-73.92643,Entire home/apt,90,30,0,,,1,0
26250832,0,Sun lit Room in Bushwick,48260592,Lizzy,Brooklyn,Bushwick,40.69922,-73.93762,Private room,40,4,0,,,1,0,Comfy Room in Large E Williamsburg Apartment,Williamsburg,1702298,Sofia,Brooklyn,40.71378,-73.93762,Private room,40,15,0,,,1,0
23450601,0,"Friendly, quiet Brooklyn Heights Apartment",22820185,William,Brooklyn,Brooklyn Heights,40.69012,-73.99221,Private room,80,1,14,2019-06-24,0.87,1,2,THEATRE DISTRICT - LARGE ROOM,Hell's Kitchen,5086937,Josh,Manhattan,40.76559,-73.99221,Private room,110,2,79,2019-06-24,1.33,1,80
253475,1,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73794,-73.95254,Entire home/apt,199,3,59,2019-06-24,0.66,28,60,Loft Suite @ The Box House Hotel,Greenpoint,417504,The Box House Hotel,Brooklyn,40.73661,-73.95479,Entire home/apt,199,3,89,2019-07-01,1.06,28,62
7073418,0,Mod Glamor in Bed-Stuy Garden Flat,4582256,Consuelo,Brooklyn,Bedford-Stuyvesant,40.68297,-73.93804,Entire home/apt,250,2,3,2015-10-20,0.06,1,0,"Cute, Cozy & Clean!",Washington Heights,131783806,Cat,Manhattan,40.85152,-73.93804,Private room,45,2,8,2017-06-29,0.31,1,0
20982593,0,Charming Apartment near Empire State Building,10191047,Cezar,Manhattan,Murray Hill,40.74818,-73.98025,Entire home/apt,195,3,4,2018-10-21,0.22,1,0,East Village room with a view,East Village,19001556,Monica,Manhattan,40.72421,-73.98025,Private room,100,3,6,2018-06-22,0.42,2,0
16740218,0,Cozy Double Bedroom in Williamsburg,31867503,Ioanna,Brooklyn,Williamsburg,40.71064,-73.95919,Private room,70,1,2,2017-01-29,0.07,1,0,"Cozy, private room in Morningside Heights",Morningside Heights,87680800,Mahnoor,Manhattan,40.81368,-73.95919,Private room,50,1,0,,,1,0
24964123,0,Quiet room in Prospect Heights,13486673,David,Brooklyn,Prospect Heights,40.67846,-73.97157,Private room,99,2,2,2018-09-28,0.14,3,0,Modern & Upgraded in Midtown,Midtown,10770088,Tim,Manhattan,40.75221,-73.97157,Entire home/apt,101,2,1,2015-12-28,0.02,1,0
